campaign_attempt_id,session_date,var_selected_lag,var_status,cb_kr_granger_stat,cb_kr_granger_raw_p,cb_kr_granger_adj_p,cb_kr_granger_decision,kr_cb_granger_stat,kr_cb_granger_raw_p,kr_cb_granger_adj_p,kr_cb_granger_decision,cointegration_rank,cointegration_status,gg_coinbase_share,gg_kraken_share,gg_status,hasbrouck_cb_lower,hasbrouck_cb_upper,hasbrouck_kr_lower,hasbrouck_kr_upper,hasbrouck_status,kr_pred_cb_coeff,kr_pred_cb_p,kr_pred_cb_status,cb_pred_kr_coeff,cb_pred_kr_p,cb_pred_kr_status
btc-usd-coinbase-kraken-2026-07-31-v1-P02-001,2026-07-31,2,STABLE,48.69318684081113,1.1286026880120984e-20,5.0787120960544427e-20,REJECT_NULL,0.10549013047529926,0.8998959642357505,0.9827685181669226,FAIL_TO_REJECT,1,ESTIMABLE,0.9683179647998276,0.03168203520017232,COMPUTED,0.9990816822585272,0.9999405821055259,0.00005941789447430828,0.0009183177414727421,COMPUTED,0.004059672547388364,0.808797062391778,COMPUTED,0.326682923316654,0.15663347901092722,COMPUTED
btc-usd-coinbase-kraken-2026-07-31-v1-P09-001,2026-07-31,1,STABLE,1.4061990198429326,0.23602056517975492,0.3862154702941444,FAIL_TO_REJECT,23.73566417628784,1.3186710258759329e-6,4.747215693153358e-6,REJECT_NULL,0,NOT_ESTIMABLE,,,NOT_ESTIMABLE,,,,,NOT_ESTIMABLE,0.14458151369474584,0.13931749278515967,COMPUTED,0.09539647750017752,0.27454878753678424,COMPUTED
btc-usd-coinbase-kraken-2026-07-31-v1-P10-001,2026-07-31,6,STABLE,162.05915730084007,1.5241819101127825e-200,2.7435274382030087e-199,REJECT_NULL,2.257891434847092,0.03517641894306182,0.0791469426218891,FAIL_TO_REJECT,2,NOT_ESTIMABLE,,,NOT_ESTIMABLE,,,,,NOT_ESTIMABLE,0.06595168912901513,0.005650758843000025,COMPUTED,0.1863704666567209,8.990848743532494e-19,COMPUTED
btc-usd-coinbase-kraken-2026-07-31-v1-R01-001,2026-07-31,1,STABLE,17.85102499724432,0.000025304938978975276,0.00007591481693692583,REJECT_NULL,2.5990660790508944,0.10713375936946432,0.19284076686503576,FAIL_TO_REJECT,2,NOT_ESTIMABLE,,,NOT_ESTIMABLE,,,,,NOT_ESTIMABLE,0.0641880312868362,0.40530429507074506,COMPUTED,0.13650263084967637,0.0985406153652509,COMPUTED
btc-usd-coinbase-kraken-2026-07-31-v1-R02-001,2026-07-31,1,STABLE,4.090723679146159,0.04351010567916805,0.0870202113583361,FAIL_TO_REJECT,1.21537037374897,0.27066115708147764,0.40599173562221647,FAIL_TO_REJECT,1,ESTIMABLE,0.4239846543770567,0.5760153456229434,COMPUTED,0.400295443769426,0.45511093255800794,0.5448890674419922,0.599704556230574,COMPUTED,0.047562463655870815,0.22160028579219204,COMPUTED,0.15648647222043938,0.15416654930419804,COMPUTED
btc-usd-coinbase-kraken-2026-07-31-v1-R05-001,2026-07-31,1,STABLE,9.551828565857443,0.0020259115364175046,0.005209486807930726,REJECT_NULL,0.14541510571725577,0.7029977286365551,0.843597274363866,FAIL_TO_REJECT,1,ESTIMABLE,1.29192367343798,-0.29192367343798,COMPUTED,0.9378897543379895,0.9923750754311913,0.007624924568808977,0.06211024566201042,COMPUTED,0.010963989251068477,0.6518320776992406,COMPUTED,0.10966284774358528,0.29733032297683726,COMPUTED
btc-usd-coinbase-kraken-2026-08-05-followup-v1-F01-001,2026-08-05,1,STABLE,0.1582546780876218,0.6908660921473082,0.843597274363866,FAIL_TO_REJECT,0.0004667478958092032,0.9827685181669226,0.9827685181669226,FAIL_TO_REJECT,0,NOT_ESTIMABLE,,,NOT_ESTIMABLE,,,,,NOT_ESTIMABLE,-0.0002734376908101969,0.9098353328666362,COMPUTED,-0.07071718967452074,0.26651119758005815,COMPUTED
btc-usd-coinbase-kraken-2026-08-07-evening-followup-v1-F01-001,2026-08-07,2,STABLE,77.36364520581859,2.7968789952275217e-31,2.5171910957047696e-30,REJECT_NULL,0.021243080153001474,0.9789815522571571,0.9827685181669226,FAIL_TO_REJECT,1,ESTIMABLE,0.4785317511823166,0.5214682488176835,COMPUTED,0.4683555748662076,0.5269364210476596,0.47306357895234064,0.5316444251337923,COMPUTED,-0.009255330425934353,0.057786858521421056,COMPUTED,0.55306779979046,0.1192130595688567,COMPUTED
btc-usd-coinbase-kraken-2026-08-multiday-supplement-v1-P05-001,,2,STABLE,53.45946168427782,1.0313224810721094e-22,6.187934886432657e-22,REJECT_NULL,0.7715854675544932,0.4625727359018982,0.6404853266333975,FAIL_TO_REJECT,2,NOT_ESTIMABLE,,,NOT_ESTIMABLE,,,,,NOT_ESTIMABLE,0.00492455126691148,0.9331133307755104,COMPUTED,0.27198586912855954,0.02310069233968926,COMPUTED
